Name,TypeofKiller,Sex,Race,WhiteMale,WhiteMale20s,NumVics,country,state,County,City,US,birthyear,BirthDate,BirthPlace,Age1stKill,AgeLastKill,AgeGroup,MidtoLate20s,DateFirst,DateFinal,VictimCode,Code,Type,Height,Raised,FamEvent,AgeEvent,Rasied2,BirthRank,BirthCat,NumSibs,SchoolProb,Teased,Educ,Degree,IQ1,IQ2,VerbalIQ,PerfIQ,Military,Branch,Combat,Killed,AppliedCop,WorkedCop,Fired,Attrac,PhyDef,SpchDef,XYY,BrainAb,Chem,HeadInj,PoliceGroupie,BedWet,Animal,Fire,PsychAbuse,PhysAbuse,SexAbuse,ParMarSta,DadStable,MomStable,DadSA,MomSA,Killerabusealcohol,Killerabusedrugs,Married?,MaritalStatus,NumberofChildren,LivChild,LiveWith,SexualOrientation,Occupation,PreviousArrests,Previousjailorprisontime,AgeKill,AgeSeries,KilledPriortoSeries,KillMethod,KillwithHands,Weapon,Gun,Partner,MethodDescription,PartName,PartnerRelation,PartSex,VicSex,#Male,#Female,RaceofVictim,#White,#Black,#Hisp,#Asian,NatAm,VicAge,VicAgeAdult,ChildVictim,ActualAges,GetToCrime,LocAbduct,LocKilling,Rape,Torture,Soughtvictimtokill,Overkill,Quick,Blindfold,Bound,Mutilate,Totem,SexDeath,AteBody,DrankBlood,Posed,BodyTotem,ItemTotem,News,BodyLeft,LeftHidden,LeftBuried,Moved,MovedHide,MovedBuried,CutUp,TakenHome,DisorPoints,OrgDis,Mental,MentalFac,PsychologicalDiagnosis,DateArrested,KilledinmateorguardinPrison,WantAds,Confessed,NGRI,Sentence,Exec,DateDeath,Suicide,DeathMeth,SuspectedDeaths,ConfessedDeaths,ConvictedDeaths,YearsBetweenFirstandLast,YearFirst,YearFinal,2010,2000,1990,1980,1970,1960,1950,1940,1930,1920,1910,1900,Century,DecadeStarted,Otherinformation,Nickname,Organizational,FrequencyCategory
"Johnston,BruceS.Sr.",Serial-Organizational-Gang,1,1,1,0,6,US,PA,Chester,,1,1939,3/27/1939,,38,45,30,0,7/17/1977,1/28/1985,10.3,8.11,Gangmembers,,,,,,1,1,8,,,,None,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,38,38,0,2,0,3,,1,Shoot,"Johnston,Bruce;Johnston,David;Johnston,Norman",Family,1,3,6,1,1,7,0,0,0,0,,1,1,"15,17,18,18,24,29",,,,0,0,1,0,1,0,0,0,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,1,,,,,1,0,,0,2,0,8/8/2002,0,4,6,,6,8,1977,1985,0,0,0,1,1,0,0,0,0,0,0,0,1900,1970,,,1,6+
"Johnston,DavidKirt",Serial-Organizational-Gang,1,1,1,0,4,US,PA,Chester,,1,1947,12/14/1947,,30,30,30,0,8/16/1978,8/30/1978,10.3,8.11,Gangmembers,68,,,,,,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,30,30,0,2,0,3,,1,Shoot,"Johnston,Bruce;Johnston,David;Johnston,Norman",Family,1,3,3,1,1,4,0,0,0,0,,1,1,"15,17,18,18",,,,0,0,1,0,1,0,0,0,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,1,,,,,0,0,,0,2,0,,,,4,,4,0,1978,1978,0,0,0,0,1,0,0,0,0,0,0,0,1900,1970,,,1,4
"Johnston,John",Serial,1,2,0,0,5,US,"PA,WV,GA",Alleghaney,Pittsburgh,1,1877,,,18,26,10,0,1895,12/31/1903,11,1.1,FinancialGain-Robbery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Transient,,,18,18,0,2,0,3,,,Shoot,,,,1,5,0,,1,,,,,,1,0,,,,,0,0,1,,,,,,,0,0,0,0,,,,1,0,0,0,0,0,0,0,,1,,,,,0,0,1,0,3,1,7/14/1904,,1,5,5,1,8,1895,1903,0,0,0,0,0,0,0,0,0,0,0,1,1800,1890,,,0,5
"Johnston,Norman",Serial-Organizational-Gang,1,1,1,1,4,US,PA,Chester,,1,1950,8/9/1950,,28,28,20,1,8/16/1978,8/30/1978,10.3,8.11,Gangmembers,71,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,28,28,0,2,0,3,,1,Shoot,"Johnston,Bruce;Johnston,David;Johnston,Norman",Family,1,3,3,1,1,4,0,0,0,0,,1,1,"15,17,18,18",,,,0,0,1,0,1,0,0,0,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,1,,,,,0,0,,0,2,0,,,,4,,4,0,1978,1978,0,0,0,0,1,0,0,0,0,0,0,0,1900,1970,,,1,4
"Johnston,RayLamar#927442",Serial-Twomurders,1,1,1,0,2,US,FL,Hillsborough,Tampa,1,1954,10/24/1954,,42,42,40,0,2/7/1997,8/19/1997,8.31,3.01,Enjoyment-Rape,70,1,,,0,,,,1,0,,,104,,,,0,,,,,0,,,0,0,,1,,1,,0,0,0,0,0,0,1,1,1,3,3,,,0,4,,,,1,,1,1,42,42,0,5,1,,0,0,Strangle,,,,2,0,2,1,2,0,0,0,0,,1,0,"30,47",,,,1,0,0,1,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,1,,1,,8/22/1997,0,0,1,0,3,,,,,2,1,2,0,1997,1997,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,2
"Jones,AkeemR.",Serial-Accused,1,2,0,0,5,US,NE,Douglas,Omaha,1,1990,,,19,24,10,0,3/12/2009,1/3/2015,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,19,19,0,2,0,3,,,Shoot,,,,3,3,1,2,0,5,0,0,0,,1,0,"22,23,26,26,27",,,,0,0,,0,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,2015,0,0,,,,,,,,5,,,6,2009,2015,1,1,0,0,0,0,0,0,0,0,0,0,2000,2000,,,,5
"Jones,Brian#102703",Serial-Twomurders,1,1,1,0,2,US,IN,Knox,Vincennes,1,1976,9/3/1976,,21,22,20,0,9/7/1997,7/4/1999,8.5,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Student,,,21,21,0,4,1,,0,0,Stab,,,,2,0,2,1,2,0,0,0,0,,1,0,"19,21",,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,1,,0,,1999,0,0,1,0,2,0,,,,2,1,2,2,1997,1999,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,2
"Jones,BryanMaurice",Serial,1,2,0,0,4,US,CA,SanDiego,SanDiego,1,1957,,,28,29,20,1,8/29/1985,8/15/1986,1.1,3.01,Enjoyment-Rape,77,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,1,1,28,28,0,"5,22",1,,0,0,"Strangle,Drugoverdose",,,,2,0,4,2,0,4,0,0,0,,1,0,"18,22,34,37",,,,1,,,,0,,,0,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,,,,,6/24/1992,0,0,0,0,3,0,,,,4,0,2,1,1985,1986,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,0,4
"Jones,ClaudeHoward",Serial-Twomurders,1,1,1,1,2,US,"TX,KS","Leavenworth,SanJacinto","Leavenworth,PointBlank",1,1940,9/24/1940,US-TX-Houston,27,49,20,1,5/30/1968,11/14/1989,11,11,Multiplemotives,68,,,,,,2,7,,,9,GED,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,4,2,,,1,Electrician,1,1,27,27,0,"2,11",1,3,1,0,"Shoot,Fire",,,,1,2,0,1,2,0,0,0,0,,1,0,"36,44",,,,0,0,1,0,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,1,,0,,12/2/1989,1,0,0,0,3,1,12/7/2000,0,1,2,0,2,21,1968,1989,0,0,0,1,0,1,0,0,0,0,0,0,1900,1960,,,0,2
"Jones,DanielO.",Serial,1,2,0,0,4,US,MO,Jackson,KansasCity,1,1969,9/26/1969,,29,31,20,1,12/2/1998,3/6/2001,7.2,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,Constructionworker,1,1,29,29,0,4,1,,0,0,Stab,,,,2,0,4,2,0,4,0,0,0,,1,0,"18,19,21,21",,,,1,,1,0,,,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,1,,0,,,0,0,1,0,2,0,,,,4,3,4,3,1998,2001,0,1,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,4
"Jones,DanielSteven",Serial,1,1,1,,3,US,NV/FL,Duval,Jacksonville,1,1961,5/27/1961,,,28,,,,7/15/1989,8.3,1.1,FinancialGain-Robbery,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,0,3,,0,Shoot,,,,3,2,1,1,3,0,0,0,0,,1,0,62,,,,0,,,,,,,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,,,,,,0,0,1,0,3,0,,,,3,1,1,,,1989,0,0,0,1,0,0,0,0,0,0,0,0,1900,,,,0,3
"Jones,DavidWyatt",Serial-Twomurders,1,1,1,1,2,US,FL,Duval,Jacksonville,1,1958,3/8/1958,,27,36,20,1,1/27/1986,1/31/1995,8.33,1.1,FinancialGain-Robbery,71,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27,27,0,5,1,,0,0,Strangle,,,,3,1,1,,1,,,,,,1,0,"32,61",,,,0,0,,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,,,,,2/1/1995,0,0,1,0,3,,,,,2,,2,9,1986,1995,0,0,1,1,0,0,0,0,0,0,0,0,1900,1980,,,0,2
"Jones,DonteJamal",Serial-Twomurders,1,2,0,0,2,US,PA,Philadelphia,Philadelphia,1,1988,9/19/1988,,22,22,20,0,9/26/2010,6/21/2011,11,4,Anger,75,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,22,22,0,"2,4",1,3,,0,"Shoot,Stab",,,,1,2,0,2,0,2,0,0,0,,1,0,"21,42",,,,0,0,,0,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,9/26/2010,1,0,,0,2,0,,,,2,,2,1,2010,2011,1,0,0,0,0,0,0,0,0,0,0,0,2000,2010,,,0,2
"Jones,GeneneAnne#380650",Serial,2,1,0,0,4,US,TX,"Bexar,Kendall","SanAntonio,Kerrville",1,1950,7/13/1950,US-TX-SanAntonio,30,32,30,0,5/21/1981,9/17/1982,4.1,2.1,Attention-Munchausen,,4,3,18,1,3,2,3,1,0,13,LPN,,,,,0,,,,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,,2,,,1,Nurse-LicensedVocational,0,0,30,30,0,3,0,3,0,0,Poison,,,,3,3,1,7,4,0,1,0,0,1,0,1,"0,0,1,1",,,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,None,1982,0,0,0,0,2,0,,0,,4,0,1,1,1981,1982,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,0,4
"Jones,GeorgeAlarick",Serial-Team-Twomurders,1,2,0,0,2,US,TX,Dallas,,1,1974,4/10/1974,US-TX-Dallas,19,19,10,0,4/13/1993,9/21/1993,8.33,1.13,FinancialGain-Robbery-Street,70,,,,,,,,,,11,None,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hairstylist,,0,19,19,0,2,0,3,,1,Shoot,Various,,,3,1,1,2,0,2,0,0,0,,1,0,"20,22",,,,0,0,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,3,1,6/2/2010,0,1,2,,1,0,1993,1993,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,2
"Jones,GeorgeLamar",Serial,1,2,0,0,3,US,"WI,MS",Milwaukee,Milwaukee,1,1945,,,25,52,20,1,1970,11/19/1997,1.1,4,Anger,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,25,48,1,"4,5",1,0,0,0,"Stab,Strangle",,,,2,0,3,,,2,,,,,1,0,"24,28",,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,,,,,0,0,1,0,2,0,4/30/2012,0,4,3,2,2,27,1970,1997,0,0,1,0,1,0,0,0,0,0,0,0,1900,1970,,,0,3
"Jones,Harold",Serial-Twomurders,1,1,1,0,2,Wales,SouthWales,BlaenauGwent,Abertillery,0,1906,,,15,15,10,0,2/5/1921,7/18/1921,8.34,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,1,,0,0,15,15,0,5,1,0,0,0,Strangle,,,,2,0,2,1,2,0,0,0,0,3,0,1,"8,11",,,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,,,,,7/9/1921,0,0,1,0,2,0,,,,2,2,1,0,1921,1921,0,0,0,0,0,0,0,0,0,1,0,0,1900,1920,,,0,2
"Jones,HenryLee#00455040",Serial,1,2,0,0,4,US,"TN,FL","Shelby,Broward","Bartlett,Melbourne,FortLauderdale",1,1963,8/23/1963,,40,40,40,0,8/23/2003,9/8/2003,7,1.11,FinancialGain-Robbery-HomeInvasion,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,,1,1,40,40,0,4,1,,0,0,Stab,,,,3,3,1,7,3,0,1,0,0,8,1,0,"19,24,64,82",,,17,1,0,,,,,1,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,,,,,9/17/2003,0,0,1,0,3,,,,,4,4,3,1,2002,2003,0,1,0,0,0,0,0,0,0,0,0,0,2000,2000,,,0,4
"Jones,JeffreyGerard",Serial,1,2,0,0,3,US,CA,"Sacramento,Yolo","Sacramento,Davis",1,1959,8/28/1959,US-CA-Sacramento,25,25,20,1,1/18/1985,1/22/1985,8.32,3.02,Enjoyment-Norape,,,,,,,,,,,12,Diploma,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,25,25,0,1,1,3,0,0,Bludgeon,,,,1,3,0,7,2,0,0,1,0,,1,0,"34,35,47",,,,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,2,1,1,ParanoidSchizophrenic,1/22/1985,0,0,0,1,3,0,,,,3,0,3,0,1985,1985,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,0,3
"Jones,JeremyBryan#Z720",Serial,1,1,1,0,13,US,AL/GA/LA/TX,Multiplecounties,Multiplecities,1,1973,4/12/1973,US-OK-Miami,19,31,10,0,5/11/1992,9/18/2004,7.2,3.01,Enjoyment-Rape,70,9,,,0,1,1,1,1,0,,None,,,,,0,,,,,0,,1,0,0,,,,,0,,,,,1,0,,1,2,,4,4,1,0,1,0,,,1,Constructionworker,1,1,19,19,0,"2,4,22",1,3,1,0,"Shoot,Stab,DrugOverdose",,,,2,3,10,1,13,0,0,0,0,6,1,1,"16(3),19,20,38(4),40,41,45,47",1,,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,3,2,1,0,Schizoaffectivedisorder,9/21/2004,0,0,1,0,3,,,,,13,13,1,12,1992,2004,0,1,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,6+
"Jones,Jesse",Serial-Twoevents,1,2,0,0,4,US,SC,Spartanburg,Spartanburg,1,1924,,US-SC-Spartanburg,18,18,10,0,2/14/1942,2/25/1942,7.1,1.11,FinancialGain-Robbery-HomeInvasion,,5,,,2,,,,,,,None,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Farmhand,,,18,18,0,14,1,3,0,0,Axe,,,1,3,2,2,1,4,0,0,0,0,7,1,0,"65,67,79,81",,,,0,0,0,,,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,0,,2/27/1942,0,0,1,0,3,1,4/2/1943,0,1,4,4,1,0,1942,1942,0,0,0,0,0,0,0,1,0,0,0,0,1900,1940,,,0,4
"Jones,JoeWillie",Serial-Twomurders,1,2,0,0,2,US,"LA,KS",,,1,1915,,,32,65,30,0,1947,1980,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,33,1947,1980,0,0,0,1,0,0,0,1,0,0,0,0,1900,1940,,,0,2
"Jones,JohnRay",Serial-Organizational-Cult,1,1,1,0,2,US,OR,Lane,Springfield,1,1970,6/20/1970,,17,17,10,0,6/1/1988,6/3/1988,8.31,6,Cult,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,17,17,0,5,1,,0,1,Strangle,"Jones,JohnRay;Rose,JasonWayne",,1,2,0,2,1,2,0,0,0,0,,1,0,"17,19",,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,2,,,0,,6/20/1988,0,0,0,0,2,0,,,,2,0,1,0,1988,1988,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,1,2
"Jones,Kelvin",Serial-Twomurders,1,2,0,0,2,US,PA,Lehigh,Allentown,1,1970,,,38,39,30,0,3/12/1998,3/28/1999,11,11,Multiplemotives,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,38,38,0,2,0,3,1,0,Shoot,,,,1,2,0,7,0,1,1,0,0,,1,0,"22,27",,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,,0,0,1,0,2,,,,,2,1,2,1,1998,1999,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,2
"Jones,Martin#89C0145",Serial-Twomurders,1,2,0,0,2,US,NY,Erie,Buffalo,1,1966,7/13/1966,,18,20,10,0,1985,1987,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,11/9/2007,1,6,2,0,2,2,1985,1987,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,0,2
"Jones,MiltonE.#88B2329",Serial-Team-Twomurders,1,2,0,0,2,US,NY,Erie,Buffalo,1,1969,6/30/1969,,17,17,10,0,2/24/1987,3/10/1987,8.32,1.12,FinancialGain-Robbery-Retail,74,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17,17,0,"1,4",1,3,0,1,"Bludgeon,Stab","Jones,Milton;Simmons,Theodore",,1,1,2,0,1,2,0,0,0,0,,1,0,"55,74",,,,0,0,1,0,,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,,,0,,1987,0,0,1,0,2,0,,,,2,2,2,0,1987,1987,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,Killedpriests,,0,2
"Jones,PeterGerard",Serial-Twomurders,1,2,0,0,2,US,MI,"Wayne,Oakland","Detroit,Novi",1,1967,5/7/1967,,30,46,30,0,2/17/1998,1/13/2014,7.1,1.11,FinancialGain-Robbery-HomeInvasion,68,1,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,1,1,30,30,0,"4,5",1,,0,0,"Stab,Strangle",,,,3,1,1,7,1,1,0,0,0,,1,0,84,,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,,2014,0,0,1,0,2,0,,,,2,1,2,16,1998,2014,1,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,2
"Jones,RobertGlen#070566",Serial-Team,1,1,1,1,7,US,AZ,"Pima,Maricopa","Tucson,Phoenix",1,1969,12/25/1969,US-TX-Tyler,26,26,20,1,5/30/1996,6/13/1996,6,1.12,FinancialGain-Robbery-Retail,71,9,,,0,,,,,,,None,,,,,0,,,,,0,,,,,,,,,,,,,1,1,0,,,,,,,1,0,,,,,,,1,1,26,26,0,2,0,3,1,1,Shoot,"Jones,Robert;Nordstrom,Scott",,1,3,4,3,,,,,,,,1,0,"28,46,47,50,53,54,58",,,,0,0,1,0,1,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,1,,,AntisocialPersonalityDisorder,1997,0,0,0,0,3,1,10/23/2013,0,1,7,0,7,0,1996,1996,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,6+
"Jones,StevenAnthony",Serial-Twomurders+oneattempt,1,2,0,0,2,US,CA,LosAngeles,"QuartzHill,Lancaster",1,1969,,,35,35,30,0,11/12/2004,12/2/2004,11,1.1,FinancialGain-Robbery,,,,,0,,,,,,,,,,,,0,,,,,0,,,,,,1,,,,,,,1,1,0,,,,,,,1,,,,,,,Autobodyrepair,1,1,35,35,0,"1,2",1,3,,0,"Bludgeon,Shoot",,,,3,1,1,,,,,,,,1,0,"24,42",,,,0,0,1,,0,0,0,0,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,1,,0,,2005,0,0,3,0,3,,,,,2,2,2,0,2004,2004,0,1,0,0,0,0,0,0,0,0,0,0,2000,2000,,,0,2
"Jones,Sydney",Serial,1,2,0,0,13,US,USANationwide,Jefferson,,1,,,,,,,,,1914,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,,,,,1,13,0,7,2,11,0,0,0,,1,0,,,,,0,,,,,,,,,0,0,0,0,0,,,,,,,,,,,0,,,,,,0,0,1,0,3,1,6/25/1915,0,1,13,13,1,,,1914,0,0,0,0,0,0,0,0,0,0,0,1,1900,,,,0,6+
"Jones,WilliamDaniel",Serial-Organizational-CriminalEnterprise,1,1,1,0,4,US,"TX,MO,AR",Washington,"Temple,Joplin,Fayetteville",1,1916,5/12/1916,,16,17,10,0,12/25/1932,6/26/1933,11,1.1,FinancialGain-Robbery,66,0,,,0,5,2,6,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,1,,,,16,16,0,"1,2",1,3,"1,2,3",1,"Bludgeon,Shoot",BarrowGang,Gang,,1,4,0,1,4,0,0,0,0,,1,0,"27,41,51,53",,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,0,,11/16/1933,0,0,1,0,15yrs,0,8/20/1974,0,7,4,1,1,1,1932,1933,0,0,0,0,0,0,0,0,1,0,0,0,1900,1930,,,1,4
"Jordaan,Juan",Serial,1,1,1,0,3,S.Africa,KwaZulu-Natal,,"Zinkwazi,Durban",0,1978,,,21,21,20,0,4/27/1999,4/29/1999,8.31,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Funeralparloremployee,,,21,21,0,5,1,,0,0,Strangle,,,,2,0,3,,,,,,0,,1,0,"41,62",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,,,0,1999,1999,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,3
"Jordaan,PetrusSpikkels",Serial-Twomurders,1,1,1,0,2,S.Africa,WesternCape,,"George,Glentana",0,1968,,,42,43,40,0,2010,2011,,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,0,,,,,0,,,,,,,,,,,,,0,,1,,59,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,0,0,,,,,,,,2,,2,1,2010,2011,1,0,0,0,0,0,0,0,0,0,0,0,2000,2010,,,0,2
"Jordan,GilbertPaul",Serial,1,1,1,0,8,Canada,BritishColumbia,,Vancouver,0,1931,12/12/1931,Canada-BritishColumbia-Vancouver,33,55,30,0,1/17/1965,11/26/1987,1.1,3.02,Enjoyment-Norape,69,2,,,0,,,,,,,None,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,1,,0,1,,,,1,Retail-Barber,1,1,33,33,0,21,0,3,0,0,AlcoholPoisoning,,,,2,0,8,,,,0,0,7,5,1,0,"27,45",,,,0,0,1,0,,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,1,,0,AntisocialPersonalityDisorder,8/11/2004,0,0,0,0,9yrs,0,7/7/2006,0,4,8,0,1,22,1965,1987,0,0,0,1,1,1,0,0,0,0,0,0,1900,1960,,,0,6+
"Jordan,KeydrickDeon",Serial-Twomurders,1,2,0,0,2,US,FL,Orange,"Orlando,LakeDavis",1,1972,3/14/1972,,19,20,10,0,11/15/1991,8/8/1992,8.31,1.11,FinancialGain-Robbery-HomeInvasion,70,9,,,0,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,,1,1,19,19,0,"2,5",1,3,1,0,"Shoot,Strangle",,,,2,0,2,1,2,0,0,0,0,7,1,0,"76,77",,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,,,1,0,0,0,0,0,0,0,0,,,0,,8/11/1992,0,0,0,0,3,,,,,2,0,2,1,1991,1992,0,0,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,2
"Joseph,AnthonyArickSwamy",Serial,1,4,0,0,3,India,Maharashtra,Vidarbja,Nagpur,0,1976,,,19,32,10,0,1995,1/12/2008,8.36,3.01,Enjoyment-Rape,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,19,19,0,1,1,,0,0,Bludgeon,,,,3,2,1,4,0,0,0,3,0,,0,1,"8,10",,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,0,,,,,,,,3,,1,13,1995,2008,0,1,1,0,0,0,0,0,0,0,0,0,1900,1990,,,0,3
"Joubert,John",Serial,1,1,1,0,3,US,"NE,ME","Cumberland,Sarpy","Portland,Papillion,Bellevue",1,1963,7/2/1963,US-MA-Lawrence,19,20,10,0,8/22/1982,12/2/1983,8.35,3.02,Enjoyment-Norape,65,2,2,6,0,1,1,1,,1,12,Diploma,123,,,,1,3,0,0,0,0,,3,0,0,,,,0,0,,,0,0,0,0,,1,,0,0,0,0,0,1,0,,,2,Military-AirForce,0,0,19,19,0,4,1,0,0,0,Stab,,,,1,4,0,1,4,0,0,0,,4,0,1,"11,12,13",,,,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,,1,SchizoidPersonality,1/11/1984,,0,1,1,3,1,7/17/1996,0,1,3,2,3,1,1982,1983,0,0,0,1,0,0,0,0,0,0,0,0,1900,1980,,,0,3
